,store_nbr,family,year,month,sales
24590,20,GROCERY II,2017,3,345.0
24591,20,GROCERY II,2017,4,352.0
24592,20,GROCERY II,2017,5,657.0
24593,20,GROCERY II,2017,6,604.0
24594,20,GROCERY II,2017,7,501.0
24595,20,GROCERY II,2017,8,192.0
24596,20,GROCERY II,2017,9,0.0
24597,20,GROCERY II,2017,10,0.0
24598,20,GROCERY II,2017,11,0.0
24599,20,GROCERY II,2017,12,0.0
24600,20,HARDWARE,2013,1,0.0
24601,20,HARDWARE,2013,2,0.0
24602,20,HARDWARE,2013,3,0.0
24603,20,HARDWARE,2013,4,0.0
24604,20,HARDWARE,2013,5,0.0
24605,20,HARDWARE,2013,6,0.0
24606,20,HARDWARE,2013,7,0.0
24607,20,HARDWARE,2013,8,0.0
24608,20,HARDWARE,2013,9,0.0
24609,20,HARDWARE,2013,10,0.0
24610,20,HARDWARE,2013,11,0.0
24611,20,HARDWARE,2013,12,0.0
24612,20,HARDWARE,2014,1,0.0
24613,20,HARDWARE,2014,2,0.0
24614,20,HARDWARE,2014,3,0.0
24615,20,HARDWARE,2014,4,0.0
24616,20,HARDWARE,2014,5,0.0
24617,20,HARDWARE,2014,6,0.0
24618,20,HARDWARE,2014,7,0.0
24619,20,HARDWARE,2014,8,0.0
24620,20,HARDWARE,2014,9,0.0
24621,20,HARDWARE,2014,10,0.0
24622,20,HARDWARE,2014,11,0.0
24623,20,HARDWARE,2014,12,0.0
24624,20,HARDWARE,2015,1,0.0
24625,20,HARDWARE,2015,2,34.0
24626,20,HARDWARE,2015,3,31.0
24627,20,HARDWARE,2015,4,17.0
24628,20,HARDWARE,2015,5,17.0
24629,20,HARDWARE,2015,6,20.0
24630,20,HARDWARE,2015,7,23.0
24631,20,HARDWARE,2015,8,31.0
24632,20,HARDWARE,2015,9,30.0
24633,20,HARDWARE,2015,10,19.0
24634,20,HARDWARE,2015,11,33.0
24635,20,HARDWARE,2015,12,14.0
24636,20,HARDWARE,2016,1,31.0
24637,20,HARDWARE,2016,2,33.0
24638,20,HARDWARE,2016,3,40.0
24639,20,HARDWARE,2016,4,11.0
24640,20,HARDWARE,2016,5,20.0
24641,20,HARDWARE,2016,6,10.0
24642,20,HARDWARE,2016,7,11.0
24643,20,HARDWARE,2016,8,16.0
24644,20,HARDWARE,2016,9,7.0
24645,20,HARDWARE,2016,10,14.0
24646,20,HARDWARE,2016,11,20.0
24647,20,HARDWARE,2016,12,27.0
24648,20,HARDWARE,2017,1,30.0
24649,20,HARDWARE,2017,2,27.0
24650,20,HARDWARE,2017,3,24.0
24651,20,HARDWARE,2017,4,30.0
24652,20,HARDWARE,2017,5,32.0
24653,20,HARDWARE,2017,6,29.0
24654,20,HARDWARE,2017,7,25.0
24655,20,HARDWARE,2017,8,10.0
24656,20,HARDWARE,2017,9,0.0
24657,20,HARDWARE,2017,10,0.0
24658,20,HARDWARE,2017,11,0.0
24659,20,HARDWARE,2017,12,0.0
24660,20,HOME AND KITCHEN I,2013,1,0.0
24661,20,HOME AND KITCHEN I,2013,2,0.0
24662,20,HOME AND KITCHEN I,2013,3,0.0
24663,20,HOME AND KITCHEN I,2013,4,0.0
24664,20,HOME AND KITCHEN I,2013,5,0.0
24665,20,HOME AND KITCHEN I,2013,6,0.0
24666,20,HOME AND KITCHEN I,2013,7,0.0
24667,20,HOME AND KITCHEN I,2013,8,0.0
24668,20,HOME AND KITCHEN I,2013,9,0.0
24669,20,HOME AND KITCHEN I,2013,10,0.0
24670,20,HOME AND KITCHEN I,2013,11,0.0
24671,20,HOME AND KITCHEN I,2013,12,0.0
24672,20,HOME AND KITCHEN I,2014,1,0.0
24673,20,HOME AND KITCHEN I,2014,2,0.0
24674,20,HOME AND KITCHEN I,2014,3,0.0
24675,20,HOME AND KITCHEN I,2014,4,0.0
24676,20,HOME AND KITCHEN I,2014,5,0.0
24677,20,HOME AND KITCHEN I,2014,6,0.0
24678,20,HOME AND KITCHEN I,2014,7,0.0
24679,20,HOME AND KITCHEN I,2014,8,0.0
24680,20,HOME AND KITCHEN I,2014,9,0.0
24681,20,HOME AND KITCHEN I,2014,10,0.0
24682,20,HOME AND KITCHEN I,2014,11,0.0
24683,20,HOME AND KITCHEN I,2014,12,0.0
24684,20,HOME AND KITCHEN I,2015,1,0.0
24685,20,HOME AND KITCHEN I,2015,2,503.0
24686,20,HOME AND KITCHEN I,2015,3,841.0
24687,20,HOME AND KITCHEN I,2015,4,695.0
24688,20,HOME AND KITCHEN I,2015,5,734.0
24689,20,HOME AND KITCHEN I,2015,6,700.0
24690,20,HOME AND KITCHEN I,2015,7,821.0
24691,20,HOME AND KITCHEN I,2015,8,639.0
24692,20,HOME AND KITCHEN I,2015,9,575.0
24693,20,HOME AND KITCHEN I,2015,10,825.0
24694,20,HOME AND KITCHEN I,2015,11,643.0
24695,20,HOME AND KITCHEN I,2015,12,884.0
24696,20,HOME AND KITCHEN I,2016,1,542.0
24697,20,HOME AND KITCHEN I,2016,2,728.0
24698,20,HOME AND KITCHEN I,2016,3,1034.0
24699,20,HOME AND KITCHEN I,2016,4,962.0
24700,20,HOME AND KITCHEN I,2016,5,915.0
24701,20,HOME AND KITCHEN I,2016,6,799.0
24702,20,HOME AND KITCHEN I,2016,7,1025.0
24703,20,HOME AND KITCHEN I,2016,8,998.0
24704,20,HOME AND KITCHEN I,2016,9,770.0
24705,20,HOME AND KITCHEN I,2016,10,1032.0
24706,20,HOME AND KITCHEN I,2016,11,754.0
24707,20,HOME AND KITCHEN I,2016,12,900.0
24708,20,HOME AND KITCHEN I,2017,1,926.0
24709,20,HOME AND KITCHEN I,2017,2,1990.0
24710,20,HOME AND KITCHEN I,2017,3,832.0
24711,20,HOME AND KITCHEN I,2017,4,626.0
24712,20,HOME AND KITCHEN I,2017,5,617.0
24713,20,HOME AND KITCHEN I,2017,6,891.0
24714,20,HOME AND KITCHEN I,2017,7,787.0
24715,20,HOME AND KITCHEN I,2017,8,312.0
24716,20,HOME AND KITCHEN I,2017,9,0.0
24717,20,HOME AND KITCHEN I,2017,10,0.0
24718,20,HOME AND KITCHEN I,2017,11,0.0
24719,20,HOME AND KITCHEN I,2017,12,0.0
24720,20,HOME AND KITCHEN II,2013,1,0.0
24721,20,HOME AND KITCHEN II,2013,2,0.0
24722,20,HOME AND KITCHEN II,2013,3,0.0
24723,20,HOME AND KITCHEN II,2013,4,0.0
24724,20,HOME AND KITCHEN II,2013,5,0.0
24725,20,HOME AND KITCHEN II,2013,6,0.0
24726,20,HOME AND KITCHEN II,2013,7,0.0
24727,20,HOME AND KITCHEN II,2013,8,0.0
24728,20,HOME AND KITCHEN II,2013,9,0.0
24729,20,HOME AND KITCHEN II,2013,10,0.0
24730,20,HOME AND KITCHEN II,2013,11,0.0
24731,20,HOME AND KITCHEN II,2013,12,0.0
24732,20,HOME AND KITCHEN II,2014,1,0.0
24733,20,HOME AND KITCHEN II,2014,2,0.0
24734,20,HOME AND KITCHEN II,2014,3,0.0
24735,20,HOME AND KITCHEN II,2014,4,0.0
24736,20,HOME AND KITCHEN II,2014,5,0.0
24737,20,HOME AND KITCHEN II,2014,6,0.0
24738,20,HOME AND KITCHEN II,2014,7,0.0
24739,20,HOME AND KITCHEN II,2014,8,0.0
24740,20,HOME AND KITCHEN II,2014,9,0.0
24741,20,HOME AND KITCHEN II,2014,10,0.0
24742,20,HOME AND KITCHEN II,2014,11,0.0
24743,20,HOME AND KITCHEN II,2014,12,0.0
24744,20,HOME AND KITCHEN II,2015,1,0.0
24745,20,HOME AND KITCHEN II,2015,2,660.0
24746,20,HOME AND KITCHEN II,2015,3,728.0
24747,20,HOME AND KITCHEN II,2015,4,394.0
24748,20,HOME AND KITCHEN II,2015,5,395.0
24749,20,HOME AND KITCHEN II,2015,6,423.0
24750,20,HOME AND KITCHEN II,2015,7,344.0
24751,20,HOME AND KITCHEN II,2015,8,539.0
24752,20,HOME AND KITCHEN II,2015,9,431.0
24753,20,HOME AND KITCHEN II,2015,10,325.0
24754,20,HOME AND KITCHEN II,2015,11,474.0
24755,20,HOME AND KITCHEN II,2015,12,449.0
24756,20,HOME AND KITCHEN II,2016,1,522.0
24757,20,HOME AND KITCHEN II,2016,2,469.0
24758,20,HOME AND KITCHEN II,2016,3,552.0
24759,20,HOME AND KITCHEN II,2016,4,505.0
24760,20,HOME AND KITCHEN II,2016,5,533.0
24761,20,HOME AND KITCHEN II,2016,6,481.0
24762,20,HOME AND KITCHEN II,2016,7,431.0
24763,20,HOME AND KITCHEN II,2016,8,456.0
24764,20,HOME AND KITCHEN II,2016,9,420.0
24765,20,HOME AND KITCHEN II,2016,10,374.0
24766,20,HOME AND KITCHEN II,2016,11,359.0
24767,20,HOME AND KITCHEN II,2016,12,288.0
24768,20,HOME AND KITCHEN II,2017,1,328.0
24769,20,HOME AND KITCHEN II,2017,2,395.0
24770,20,HOME AND KITCHEN II,2017,3,506.0
24771,20,HOME AND KITCHEN II,2017,4,499.0
24772,20,HOME AND KITCHEN II,2017,5,530.0
24773,20,HOME AND KITCHEN II,2017,6,643.0
24774,20,HOME AND KITCHEN II,2017,7,524.0
24775,20,HOME AND KITCHEN II,2017,8,259.0
24776,20,HOME AND KITCHEN II,2017,9,0.0
24777,20,HOME AND KITCHEN II,2017,10,0.0
24778,20,HOME AND KITCHEN II,2017,11,0.0
24779,20,HOME AND KITCHEN II,2017,12,0.0
24780,20,HOME APPLIANCES,2013,1,0.0
24781,20,HOME APPLIANCES,2013,2,0.0
24782,20,HOME APPLIANCES,2013,3,0.0
24783,20,HOME APPLIANCES,2013,4,0.0
24784,20,HOME APPLIANCES,2013,5,0.0
24785,20,HOME APPLIANCES,2013,6,0.0
24786,20,HOME APPLIANCES,2013,7,0.0
24787,20,HOME APPLIANCES,2013,8,0.0
24788,20,HOME APPLIANCES,2013,9,0.0
24789,20,HOME APPLIANCES,2013,10,0.0
24790,20,HOME APPLIANCES,2013,11,0.0
24791,20,HOME APPLIANCES,2013,12,0.0
24792,20,HOME APPLIANCES,2014,1,0.0
24793,20,HOME APPLIANCES,2014,2,0.0
24794,20,HOME APPLIANCES,2014,3,0.0
24795,20,HOME APPLIANCES,2014,4,0.0
24796,20,HOME APPLIANCES,2014,5,0.0
24797,20,HOME APPLIANCES,2014,6,0.0
24798,20,HOME APPLIANCES,2014,7,0.0
24799,20,HOME APPLIANCES,2014,8,0.0
24800,20,HOME APPLIANCES,2014,9,0.0
24801,20,HOME APPLIANCES,2014,10,0.0
24802,20,HOME APPLIANCES,2014,11,0.0
24803,20,HOME APPLIANCES,2014,12,0.0
24804,20,HOME APPLIANCES,2015,1,0.0
24805,20,HOME APPLIANCES,2015,2,17.0
24806,20,HOME APPLIANCES,2015,3,21.0
24807,20,HOME APPLIANCES,2015,4,13.0
24808,20,HOME APPLIANCES,2015,5,9.0
24809,20,HOME APPLIANCES,2015,6,0.0
24810,20,HOME APPLIANCES,2015,7,0.0
24811,20,HOME APPLIANCES,2015,8,5.0
24812,20,HOME APPLIANCES,2015,9,8.0
24813,20,HOME APPLIANCES,2015,10,1.0
24814,20,HOME APPLIANCES,2015,11,0.0
24815,20,HOME APPLIANCES,2015,12,0.0
24816,20,HOME APPLIANCES,2016,1,3.0
24817,20,HOME APPLIANCES,2016,2,19.0
24818,20,HOME APPLIANCES,2016,3,5.0
24819,20,HOME APPLIANCES,2016,4,0.0
24820,20,HOME APPLIANCES,2016,5,10.0
24821,20,HOME APPLIANCES,2016,6,2.0
24822,20,HOME APPLIANCES,2016,7,13.0
24823,20,HOME APPLIANCES,2016,8,8.0
24824,20,HOME APPLIANCES,2016,9,2.0
24825,20,HOME APPLIANCES,2016,10,0.0
24826,20,HOME APPLIANCES,2016,11,0.0
24827,20,HOME APPLIANCES,2016,12,2.0
24828,20,HOME APPLIANCES,2017,1,1.0
24829,20,HOME APPLIANCES,2017,2,7.0
24830,20,HOME APPLIANCES,2017,3,3.0
24831,20,HOME APPLIANCES,2017,4,1.0
24832,20,HOME APPLIANCES,2017,5,5.0
24833,20,HOME APPLIANCES,2017,6,6.0
24834,20,HOME APPLIANCES,2017,7,5.0
24835,20,HOME APPLIANCES,2017,8,0.0
24836,20,HOME APPLIANCES,2017,9,0.0
24837,20,HOME APPLIANCES,2017,10,0.0
24838,20,HOME APPLIANCES,2017,11,0.0
24839,20,HOME APPLIANCES,2017,12,0.0
24840,20,HOME CARE,2013,1,0.0
24841,20,HOME CARE,2013,2,0.0
24842,20,HOME CARE,2013,3,0.0
24843,20,HOME CARE,2013,4,0.0
24844,20,HOME CARE,2013,5,0.0
24845,20,HOME CARE,2013,6,0.0
24846,20,HOME CARE,2013,7,0.0
24847,20,HOME CARE,2013,8,0.0
24848,20,HOME CARE,2013,9,0.0
24849,20,HOME CARE,2013,10,0.0
24850,20,HOME CARE,2013,11,0.0
24851,20,HOME CARE,2013,12,0.0
24852,20,HOME CARE,2014,1,0.0
24853,20,HOME CARE,2014,2,0.0
24854,20,HOME CARE,2014,3,0.0
24855,20,HOME CARE,2014,4,0.0
24856,20,HOME CARE,2014,5,0.0
24857,20,HOME CARE,2014,6,0.0
24858,20,HOME CARE,2014,7,0.0
24859,20,HOME CARE,2014,8,0.0
24860,20,HOME CARE,2014,9,0.0
24861,20,HOME CARE,2014,10,0.0
24862,20,HOME CARE,2014,11,0.0
24863,20,HOME CARE,2014,12,0.0
24864,20,HOME CARE,2015,1,0.0
24865,20,HOME CARE,2015,2,0.0
24866,20,HOME CARE,2015,3,0.0
24867,20,HOME CARE,2015,4,0.0
24868,20,HOME CARE,2015,5,7285.0
24869,20,HOME CARE,2015,6,7908.0
24870,20,HOME CARE,2015,7,9418.0
24871,20,HOME CARE,2015,8,9478.0
24872,20,HOME CARE,2015,9,9251.0
24873,20,HOME CARE,2015,10,8735.0
24874,20,HOME CARE,2015,11,8111.0
24875,20,HOME CARE,2015,12,9662.0
24876,20,HOME CARE,2016,1,9466.0
24877,20,HOME CARE,2016,2,8413.0
24878,20,HOME CARE,2016,3,9118.0
24879,20,HOME CARE,2016,4,12162.0
24880,20,HOME CARE,2016,5,9726.0
24881,20,HOME CARE,2016,6,8679.0
24882,20,HOME CARE,2016,7,11275.0
24883,20,HOME CARE,2016,8,10656.0
24884,20,HOME CARE,2016,9,10701.0
24885,20,HOME CARE,2016,10,10834.0
24886,20,HOME CARE,2016,11,9601.0
24887,20,HOME CARE,2016,12,10237.0
24888,20,HOME CARE,2017,1,10171.0
24889,20,HOME CARE,2017,2,10225.0
24890,20,HOME CARE,2017,3,10579.0
24891,20,HOME CARE,2017,4,13035.0
24892,20,HOME CARE,2017,5,10652.0
24893,20,HOME CARE,2017,6,10843.0
24894,20,HOME CARE,2017,7,12073.0
24895,20,HOME CARE,2017,8,5526.0
24896,20,HOME CARE,2017,9,0.0
24897,20,HOME CARE,2017,10,0.0
24898,20,HOME CARE,2017,11,0.0
24899,20,HOME CARE,2017,12,0.0
24900,20,LADIESWEAR,2013,1,0.0
24901,20,LADIESWEAR,2013,2,0.0
24902,20,LADIESWEAR,2013,3,0.0
24903,20,LADIESWEAR,2013,4,0.0
24904,20,LADIESWEAR,2013,5,0.0
24905,20,LADIESWEAR,2013,6,0.0
24906,20,LADIESWEAR,2013,7,0.0
24907,20,LADIESWEAR,2013,8,0.0
24908,20,LADIESWEAR,2013,9,0.0
24909,20,LADIESWEAR,2013,10,0.0
24910,20,LADIESWEAR,2013,11,0.0
24911,20,LADIESWEAR,2013,12,0.0
24912,20,LADIESWEAR,2014,1,0.0
24913,20,LADIESWEAR,2014,2,0.0
24914,20,LADIESWEAR,2014,3,0.0
24915,20,LADIESWEAR,2014,4,0.0
24916,20,LADIESWEAR,2014,5,0.0
24917,20,LADIESWEAR,2014,6,0.0
24918,20,LADIESWEAR,2014,7,0.0
24919,20,LADIESWEAR,2014,8,0.0
24920,20,LADIESWEAR,2014,9,0.0
24921,20,LADIESWEAR,2014,10,0.0
24922,20,LADIESWEAR,2014,11,0.0
24923,20,LADIESWEAR,2014,12,0.0
24924,20,LADIESWEAR,2015,1,0.0
24925,20,LADIESWEAR,2015,2,0.0
24926,20,LADIESWEAR,2015,3,0.0
24927,20,LADIESWEAR,2015,4,0.0
24928,20,LADIESWEAR,2015,5,0.0
24929,20,LADIESWEAR,2015,6,297.0
24930,20,LADIESWEAR,2015,7,233.0
24931,20,LADIESWEAR,2015,8,274.0
24932,20,LADIESWEAR,2015,9,230.0
24933,20,LADIESWEAR,2015,10,221.0
24934,20,LADIESWEAR,2015,11,208.0
24935,20,LADIESWEAR,2015,12,215.0
24936,20,LADIESWEAR,2016,1,230.0
24937,20,LADIESWEAR,2016,2,244.0
24938,20,LADIESWEAR,2016,3,320.0
24939,20,LADIESWEAR,2016,4,237.0
24940,20,LADIESWEAR,2016,5,325.0
24941,20,LADIESWEAR,2016,6,249.0
24942,20,LADIESWEAR,2016,7,254.0
24943,20,LADIESWEAR,2016,8,206.0
24944,20,LADIESWEAR,2016,9,358.0
24945,20,LADIESWEAR,2016,10,282.0
24946,20,LADIESWEAR,2016,11,340.0
24947,20,LADIESWEAR,2016,12,205.0
24948,20,LADIESWEAR,2017,1,339.0
24949,20,LADIESWEAR,2017,2,236.0
24950,20,LADIESWEAR,2017,3,345.0
24951,20,LADIESWEAR,2017,4,376.0
24952,20,LADIESWEAR,2017,5,301.0
24953,20,LADIESWEAR,2017,6,270.0
24954,20,LADIESWEAR,2017,7,178.0
24955,20,LADIESWEAR,2017,8,22.0
24956,20,LADIESWEAR,2017,9,0.0
24957,20,LADIESWEAR,2017,10,0.0
24958,20,LADIESWEAR,2017,11,0.0
24959,20,LADIESWEAR,2017,12,0.0
24960,20,LAWN AND GARDEN,2013,1,0.0
24961,20,LAWN AND GARDEN,2013,2,0.0
24962,20,LAWN AND GARDEN,2013,3,0.0
24963,20,LAWN AND GARDEN,2013,4,0.0
24964,20,LAWN AND GARDEN,2013,5,0.0
24965,20,LAWN AND GARDEN,2013,6,0.0
24966,20,LAWN AND GARDEN,2013,7,0.0
24967,20,LAWN AND GARDEN,2013,8,0.0
24968,20,LAWN AND GARDEN,2013,9,0.0
24969,20,LAWN AND GARDEN,2013,10,0.0
24970,20,LAWN AND GARDEN,2013,11,0.0
24971,20,LAWN AND GARDEN,2013,12,0.0
24972,20,LAWN AND GARDEN,2014,1,0.0
24973,20,LAWN AND GARDEN,2014,2,0.0
24974,20,LAWN AND GARDEN,2014,3,0.0
24975,20,LAWN AND GARDEN,2014,4,0.0
24976,20,LAWN AND GARDEN,2014,5,0.0
24977,20,LAWN AND GARDEN,2014,6,0.0
24978,20,LAWN AND GARDEN,2014,7,0.0
24979,20,LAWN AND GARDEN,2014,8,0.0
24980,20,LAWN AND GARDEN,2014,9,0.0
24981,20,LAWN AND GARDEN,2014,10,0.0
24982,20,LAWN AND GARDEN,2014,11,0.0
24983,20,LAWN AND GARDEN,2014,12,0.0
24984,20,LAWN AND GARDEN,2015,1,0.0
24985,20,LAWN AND GARDEN,2015,2,169.0
24986,20,LAWN AND GARDEN,2015,3,284.0
24987,20,LAWN AND GARDEN,2015,4,205.0
24988,20,LAWN AND GARDEN,2015,5,246.0
24989,20,LAWN AND GARDEN,2015,6,198.0
24990,20,LAWN AND GARDEN,2015,7,214.0
24991,20,LAWN AND GARDEN,2015,8,233.0
24992,20,LAWN AND GARDEN,2015,9,157.0
24993,20,LAWN AND GARDEN,2015,10,150.0
24994,20,LAWN AND GARDEN,2015,11,79.0
24995,20,LAWN AND GARDEN,2015,12,74.0
24996,20,LAWN AND GARDEN,2016,1,147.0
24997,20,LAWN AND GARDEN,2016,2,115.0
24998,20,LAWN AND GARDEN,2016,3,86.0
24999,20,LAWN AND GARDEN,2016,4,123.0
25000,20,LAWN AND GARDEN,2016,5,64.0
25001,20,LAWN AND GARDEN,2016,6,100.0
25002,20,LAWN AND GARDEN,2016,7,106.0
25003,20,LAWN AND GARDEN,2016,8,122.0
25004,20,LAWN AND GARDEN,2016,9,158.0
25005,20,LAWN AND GARDEN,2016,10,117.0
25006,20,LAWN AND GARDEN,2016,11,106.0
25007,20,LAWN AND GARDEN,2016,12,188.0
25008,20,LAWN AND GARDEN,2017,1,202.0
25009,20,LAWN AND GARDEN,2017,2,304.0
25010,20,LAWN AND GARDEN,2017,3,201.0
25011,20,LAWN AND GARDEN,2017,4,219.0
25012,20,LAWN AND GARDEN,2017,5,306.0
25013,20,LAWN AND GARDEN,2017,6,192.0
25014,20,LAWN AND GARDEN,2017,7,216.0
25015,20,LAWN AND GARDEN,2017,8,102.0
25016,20,LAWN AND GARDEN,2017,9,0.0
25017,20,LAWN AND GARDEN,2017,10,0.0
25018,20,LAWN AND GARDEN,2017,11,0.0
25019,20,LAWN AND GARDEN,2017,12,0.0
25020,20,LINGERIE,2013,1,0.0
25021,20,LINGERIE,2013,2,0.0
25022,20,LINGERIE,2013,3,0.0
25023,20,LINGERIE,2013,4,0.0
25024,20,LINGERIE,2013,5,0.0
25025,20,LINGERIE,2013,6,0.0
25026,20,LINGERIE,2013,7,0.0
25027,20,LINGERIE,2013,8,0.0
25028,20,LINGERIE,2013,9,0.0
25029,20,LINGERIE,2013,10,0.0
25030,20,LINGERIE,2013,11,0.0
25031,20,LINGERIE,2013,12,0.0
25032,20,LINGERIE,2014,1,0.0
25033,20,LINGERIE,2014,2,0.0
25034,20,LINGERIE,2014,3,0.0
25035,20,LINGERIE,2014,4,0.0
25036,20,LINGERIE,2014,5,0.0
25037,20,LINGERIE,2014,6,0.0
25038,20,LINGERIE,2014,7,0.0
25039,20,LINGERIE,2014,8,0.0
25040,20,LINGERIE,2014,9,0.0
25041,20,LINGERIE,2014,10,0.0
25042,20,LINGERIE,2014,11,0.0
25043,20,LINGERIE,2014,12,0.0
25044,20,LINGERIE,2015,1,0.0
25045,20,LINGERIE,2015,2,96.0
25046,20,LINGERIE,2015,3,75.0
25047,20,LINGERIE,2015,4,59.0
25048,20,LINGERIE,2015,5,106.0
25049,20,LINGERIE,2015,6,80.0
25050,20,LINGERIE,2015,7,108.0
25051,20,LINGERIE,2015,8,116.0
25052,20,LINGERIE,2015,9,120.0
25053,20,LINGERIE,2015,10,105.0
25054,20,LINGERIE,2015,11,76.0
25055,20,LINGERIE,2015,12,124.0
25056,20,LINGERIE,2016,1,105.0
25057,20,LINGERIE,2016,2,75.0
25058,20,LINGERIE,2016,3,81.0
25059,20,LINGERIE,2016,4,104.0
25060,20,LINGERIE,2016,5,61.0
25061,20,LINGERIE,2016,6,51.0
25062,20,LINGERIE,2016,7,97.0
25063,20,LINGERIE,2016,8,108.0
25064,20,LINGERIE,2016,9,144.0
25065,20,LINGERIE,2016,10,86.0
25066,20,LINGERIE,2016,11,95.0
25067,20,LINGERIE,2016,12,148.0
25068,20,LINGERIE,2017,1,120.0
25069,20,LINGERIE,2017,2,98.0
25070,20,LINGERIE,2017,3,100.0
25071,20,LINGERIE,2017,4,90.0
25072,20,LINGERIE,2017,5,193.0
25073,20,LINGERIE,2017,6,131.0
25074,20,LINGERIE,2017,7,156.0
25075,20,LINGERIE,2017,8,65.0
25076,20,LINGERIE,2017,9,0.0
25077,20,LINGERIE,2017,10,0.0
25078,20,LINGERIE,2017,11,0.0
25079,20,LINGERIE,2017,12,0.0
25080,20,"LIQUOR,WINE,BEER",2013,1,0.0
25081,20,"LIQUOR,WINE,BEER",2013,2,0.0
25082,20,"LIQUOR,WINE,BEER",2013,3,0.0
25083,20,"LIQUOR,WINE,BEER",2013,4,0.0
25084,20,"LIQUOR,WINE,BEER",2013,5,0.0
25085,20,"LIQUOR,WINE,BEER",2013,6,0.0
25086,20,"LIQUOR,WINE,BEER",2013,7,0.0
25087,20,"LIQUOR,WINE,BEER",2013,8,0.0
25088,20,"LIQUOR,WINE,BEER",2013,9,0.0
25089,20,"LIQUOR,WINE,BEER",2013,10,0.0
25090,20,"LIQUOR,WINE,BEER",2013,11,0.0
25091,20,"LIQUOR,WINE,BEER",2013,12,0.0
25092,20,"LIQUOR,WINE,BEER",2014,1,0.0
25093,20,"LIQUOR,WINE,BEER",2014,2,0.0
25094,20,"LIQUOR,WINE,BEER",2014,3,0.0
25095,20,"LIQUOR,WINE,BEER",2014,4,0.0
25096,20,"LIQUOR,WINE,BEER",2014,5,0.0
25097,20,"LIQUOR,WINE,BEER",2014,6,0.0
25098,20,"LIQUOR,WINE,BEER",2014,7,0.0
25099,20,"LIQUOR,WINE,BEER",2014,8,0.0
25100,20,"LIQUOR,WINE,BEER",2014,9,0.0
25101,20,"LIQUOR,WINE,BEER",2014,10,0.0
25102,20,"LIQUOR,WINE,BEER",2014,11,0.0
25103,20,"LIQUOR,WINE,BEER",2014,12,0.0
25104,20,"LIQUOR,WINE,BEER",2015,1,0.0
25105,20,"LIQUOR,WINE,BEER",2015,2,866.0
25106,20,"LIQUOR,WINE,BEER",2015,3,1073.0
25107,20,"LIQUOR,WINE,BEER",2015,4,1065.0
25108,20,"LIQUOR,WINE,BEER",2015,5,1246.0
25109,20,"LIQUOR,WINE,BEER",2015,6,1248.0
25110,20,"LIQUOR,WINE,BEER",2015,7,1439.0
25111,20,"LIQUOR,WINE,BEER",2015,8,1418.0
25112,20,"LIQUOR,WINE,BEER",2015,9,1250.0
25113,20,"LIQUOR,WINE,BEER",2015,10,1127.0
25114,20,"LIQUOR,WINE,BEER",2015,11,987.0
25115,20,"LIQUOR,WINE,BEER",2015,12,3070.0
25116,20,"LIQUOR,WINE,BEER",2016,1,797.0
25117,20,"LIQUOR,WINE,BEER",2016,2,925.0
25118,20,"LIQUOR,WINE,BEER",2016,3,1038.0
25119,20,"LIQUOR,WINE,BEER",2016,4,804.0
25120,20,"LIQUOR,WINE,BEER",2016,5,993.0
25121,20,"LIQUOR,WINE,BEER",2016,6,969.0
25122,20,"LIQUOR,WINE,BEER",2016,7,1056.0
25123,20,"LIQUOR,WINE,BEER",2016,8,1263.0
25124,20,"LIQUOR,WINE,BEER",2016,9,1212.0
25125,20,"LIQUOR,WINE,BEER",2016,10,1049.0
25126,20,"LIQUOR,WINE,BEER",2016,11,1119.0
25127,20,"LIQUOR,WINE,BEER",2016,12,3308.0
25128,20,"LIQUOR,WINE,BEER",2017,1,1096.0
25129,20,"LIQUOR,WINE,BEER",2017,2,994.0
25130,20,"LIQUOR,WINE,BEER",2017,3,1101.0
25131,20,"LIQUOR,WINE,BEER",2017,4,1206.0
25132,20,"LIQUOR,WINE,BEER",2017,5,1417.0
25133,20,"LIQUOR,WINE,BEER",2017,6,1558.0
25134,20,"LIQUOR,WINE,BEER",2017,7,1616.0
25135,20,"LIQUOR,WINE,BEER",2017,8,858.0
25136,20,"LIQUOR,WINE,BEER",2017,9,0.0
25137,20,"LIQUOR,WINE,BEER",2017,10,0.0
25138,20,"LIQUOR,WINE,BEER",2017,11,0.0
25139,20,"LIQUOR,WINE,BEER",2017,12,0.0
25140,20,MAGAZINES,2013,1,0.0
25141,20,MAGAZINES,2013,2,0.0
25142,20,MAGAZINES,2013,3,0.0
25143,20,MAGAZINES,2013,4,0.0
25144,20,MAGAZINES,2013,5,0.0
25145,20,MAGAZINES,2013,6,0.0
25146,20,MAGAZINES,2013,7,0.0
25147,20,MAGAZINES,2013,8,0.0
25148,20,MAGAZINES,2013,9,0.0
25149,20,MAGAZINES,2013,10,0.0
25150,20,MAGAZINES,2013,11,0.0
25151,20,MAGAZINES,2013,12,0.0
25152,20,MAGAZINES,2014,1,0.0
25153,20,MAGAZINES,2014,2,0.0
25154,20,MAGAZINES,2014,3,0.0
25155,20,MAGAZINES,2014,4,0.0
25156,20,MAGAZINES,2014,5,0.0
25157,20,MAGAZINES,2014,6,0.0
25158,20,MAGAZINES,2014,7,0.0
25159,20,MAGAZINES,2014,8,0.0
