,store_nbr,family,year,sales
3087,26,MAGAZINES,2015,71.0
3088,26,MAGAZINES,2016,168.0
3089,26,MAGAZINES,2017,121.0
3090,26,MEATS,2013,107047.38
3091,26,MEATS,2014,107315.07
3092,26,MEATS,2015,107686.055
3093,26,MEATS,2016,90270.47
3094,26,MEATS,2017,59653.527
3095,26,PERSONAL CARE,2013,61701.0
3096,26,PERSONAL CARE,2014,59334.0
3097,26,PERSONAL CARE,2015,57591.0
3098,26,PERSONAL CARE,2016,58212.0
3099,26,PERSONAL CARE,2017,33845.0
3100,26,PET SUPPLIES,2013,0.0
3101,26,PET SUPPLIES,2014,248.0
3102,26,PET SUPPLIES,2015,124.0
3103,26,PET SUPPLIES,2016,450.0
3104,26,PET SUPPLIES,2017,680.0
3105,26,PLAYERS AND ELECTRONICS,2013,0.0
3106,26,PLAYERS AND ELECTRONICS,2014,598.0
3107,26,PLAYERS AND ELECTRONICS,2015,395.0
3108,26,PLAYERS AND ELECTRONICS,2016,551.0
3109,26,PLAYERS AND ELECTRONICS,2017,423.0
3110,26,POULTRY,2013,60971.234
3111,26,POULTRY,2014,65346.715
3112,26,POULTRY,2015,58451.266
3113,26,POULTRY,2016,53268.133
3114,26,POULTRY,2017,34965.08
3115,26,PREPARED FOODS,2013,6895.0
3116,26,PREPARED FOODS,2014,5209.0
3117,26,PREPARED FOODS,2015,6271.0
3118,26,PREPARED FOODS,2016,7257.0
3119,26,PREPARED FOODS,2017,5020.0
3120,26,PRODUCE,2013,368.0
3121,26,PRODUCE,2014,120580.19
3122,26,PRODUCE,2015,116463.125
3123,26,PRODUCE,2016,193510.69
3124,26,PRODUCE,2017,131252.61
3125,26,SCHOOL AND OFFICE SUPPLIES,2013,0.0
3126,26,SCHOOL AND OFFICE SUPPLIES,2014,0.0
3127,26,SCHOOL AND OFFICE SUPPLIES,2015,28.0
3128,26,SCHOOL AND OFFICE SUPPLIES,2016,595.0
3129,26,SCHOOL AND OFFICE SUPPLIES,2017,313.0
3130,26,SEAFOOD,2013,1137.28
3131,26,SEAFOOD,2014,1149.5375
3132,26,SEAFOOD,2015,1560.756
3133,26,SEAFOOD,2016,1183.337
3134,26,SEAFOOD,2017,699.064
3135,27,AUTOMOTIVE,2013,1113.0
3136,27,AUTOMOTIVE,2014,1382.0
3137,27,AUTOMOTIVE,2015,1625.0
3138,27,AUTOMOTIVE,2016,2438.0
3139,27,AUTOMOTIVE,2017,1647.0
3140,27,BABY CARE,2013,0.0
3141,27,BABY CARE,2014,0.0
3142,27,BABY CARE,2015,0.0
3143,27,BABY CARE,2016,41.0
3144,27,BABY CARE,2017,48.0
3145,27,BEAUTY,2013,841.0
3146,27,BEAUTY,2014,950.0
3147,27,BEAUTY,2015,1427.0
3148,27,BEAUTY,2016,1819.0
3149,27,BEAUTY,2017,925.0
3150,27,BEVERAGES,2013,457908.0
3151,27,BEVERAGES,2014,786156.0
3152,27,BEVERAGES,2015,900953.0
3153,27,BEVERAGES,2016,1128205.0
3154,27,BEVERAGES,2017,776605.0
3155,27,BOOKS,2013,0.0
3156,27,BOOKS,2014,0.0
3157,27,BOOKS,2015,0.0
3158,27,BOOKS,2016,45.0
3159,27,BOOKS,2017,55.0
3160,27,BREAD/BAKERY,2013,177883.69
3161,27,BREAD/BAKERY,2014,202851.75
3162,27,BREAD/BAKERY,2015,230659.67
3163,27,BREAD/BAKERY,2016,247077.55
3164,27,BREAD/BAKERY,2017,151701.45
3165,27,CELEBRATION,2013,0.0
3166,27,CELEBRATION,2014,3125.0
3167,27,CELEBRATION,2015,3431.0
3168,27,CELEBRATION,2016,6256.0
3169,27,CELEBRATION,2017,3931.0
3170,27,CLEANING,2013,230788.0
3171,27,CLEANING,2014,256402.0
3172,27,CLEANING,2015,311604.0
3173,27,CLEANING,2016,315311.0
3174,27,CLEANING,2017,216668.0
3175,27,DAIRY,2013,158744.0
3176,27,DAIRY,2014,256594.0
3177,27,DAIRY,2015,313733.0
3178,27,DAIRY,2016,363084.0
3179,27,DAIRY,2017,242087.0
3180,27,DELI,2013,72798.96
3181,27,DELI,2014,79183.164
3182,27,DELI,2015,102146.33
3183,27,DELI,2016,99050.51
3184,27,DELI,2017,67473.695
3185,27,EGGS,2013,69648.0
3186,27,EGGS,2014,70806.0
3187,27,EGGS,2015,78662.0
3188,27,EGGS,2016,79850.0
3189,27,EGGS,2017,56467.0
3190,27,FROZEN FOODS,2013,42776.348
3191,27,FROZEN FOODS,2014,56708.5
3192,27,FROZEN FOODS,2015,68344.984
3193,27,FROZEN FOODS,2016,67504.73
3194,27,FROZEN FOODS,2017,34945.363
3195,27,GROCERY I,2013,881203.0
3196,27,GROCERY I,2014,1024820.0
3197,27,GROCERY I,2015,1209308.0
3198,27,GROCERY I,2016,1345612.0
3199,27,GROCERY I,2017,896991.0
3200,27,GROCERY II,2013,7889.0
3201,27,GROCERY II,2014,7388.0
3202,27,GROCERY II,2015,9154.0
3203,27,GROCERY II,2016,7346.0
3204,27,GROCERY II,2017,4758.0
3205,27,HARDWARE,2013,332.0
3206,27,HARDWARE,2014,495.0
3207,27,HARDWARE,2015,657.0
3208,27,HARDWARE,2016,796.0
3209,27,HARDWARE,2017,672.0
3210,27,HOME AND KITCHEN I,2013,0.0
3211,27,HOME AND KITCHEN I,2014,2542.0
3212,27,HOME AND KITCHEN I,2015,4794.0
3213,27,HOME AND KITCHEN I,2016,6340.0
3214,27,HOME AND KITCHEN I,2017,6333.0
3215,27,HOME AND KITCHEN II,2013,0.0
3216,27,HOME AND KITCHEN II,2014,2128.0
3217,27,HOME AND KITCHEN II,2015,8653.0
3218,27,HOME AND KITCHEN II,2016,7035.0
3219,27,HOME AND KITCHEN II,2017,6146.0
3220,27,HOME APPLIANCES,2013,85.0
3221,27,HOME APPLIANCES,2014,105.0
3222,27,HOME APPLIANCES,2015,123.0
3223,27,HOME APPLIANCES,2016,115.0
3224,27,HOME APPLIANCES,2017,129.0
3225,27,HOME CARE,2013,0.0
3226,27,HOME CARE,2014,40247.0
3227,27,HOME CARE,2015,48822.0
3228,27,HOME CARE,2016,80474.0
3229,27,HOME CARE,2017,56848.0
3230,27,LADIESWEAR,2013,0.0
3231,27,LADIESWEAR,2014,927.0
3232,27,LADIESWEAR,2015,2122.0
3233,27,LADIESWEAR,2016,2733.0
3234,27,LADIESWEAR,2017,1793.0
3235,27,LAWN AND GARDEN,2013,1652.0
3236,27,LAWN AND GARDEN,2014,2983.0
3237,27,LAWN AND GARDEN,2015,3980.0
3238,27,LAWN AND GARDEN,2016,4934.0
3239,27,LAWN AND GARDEN,2017,9056.0
3240,27,LINGERIE,2013,2480.0
3241,27,LINGERIE,2014,1633.0
3242,27,LINGERIE,2015,2192.0
3243,27,LINGERIE,2016,2034.0
3244,27,LINGERIE,2017,1874.0
3245,27,"LIQUOR,WINE,BEER",2013,55612.0
3246,27,"LIQUOR,WINE,BEER",2014,65706.0
3247,27,"LIQUOR,WINE,BEER",2015,52089.0
3248,27,"LIQUOR,WINE,BEER",2016,56077.0
3249,27,"LIQUOR,WINE,BEER",2017,34356.0
3250,27,MAGAZINES,2013,0.0
3251,27,MAGAZINES,2014,245.0
3252,27,MAGAZINES,2015,744.0
3253,27,MAGAZINES,2016,1759.0
3254,27,MAGAZINES,2017,1017.0
3255,27,MEATS,2013,75796.52
3256,27,MEATS,2014,88619.836
3257,27,MEATS,2015,104672.25
3258,27,MEATS,2016,111299.07
3259,27,MEATS,2017,69614.766
3260,27,PERSONAL CARE,2013,51710.0
3261,27,PERSONAL CARE,2014,69281.0
3262,27,PERSONAL CARE,2015,81009.0
3263,27,PERSONAL CARE,2016,83801.0
3264,27,PERSONAL CARE,2017,57003.0
3265,27,PET SUPPLIES,2013,0.0
3266,27,PET SUPPLIES,2014,1259.0
3267,27,PET SUPPLIES,2015,1650.0
3268,27,PET SUPPLIES,2016,3232.0
3269,27,PET SUPPLIES,2017,2678.0
3270,27,PLAYERS AND ELECTRONICS,2013,0.0
3271,27,PLAYERS AND ELECTRONICS,2014,1556.0
3272,27,PLAYERS AND ELECTRONICS,2015,1802.0
3273,27,PLAYERS AND ELECTRONICS,2016,3465.0
3274,27,PLAYERS AND ELECTRONICS,2017,2475.0
3275,27,POULTRY,2013,91259.03
3276,27,POULTRY,2014,140634.77
3277,27,POULTRY,2015,157316.69
3278,27,POULTRY,2016,151773.61
3279,27,POULTRY,2017,95430.914
3280,27,PREPARED FOODS,2013,27916.94
3281,27,PREPARED FOODS,2014,29934.99
3282,27,PREPARED FOODS,2015,37264.715
3283,27,PREPARED FOODS,2016,35164.938
3284,27,PREPARED FOODS,2017,20372.27
3285,27,PRODUCE,2013,2147.0
3286,27,PRODUCE,2014,496490.38
3287,27,PRODUCE,2015,581337.75
3288,27,PRODUCE,2016,1007754.44
3289,27,PRODUCE,2017,682428.94
3290,27,SCHOOL AND OFFICE SUPPLIES,2013,0.0
3291,27,SCHOOL AND OFFICE SUPPLIES,2014,0.0
3292,27,SCHOOL AND OFFICE SUPPLIES,2015,60.0
3293,27,SCHOOL AND OFFICE SUPPLIES,2016,428.0
3294,27,SCHOOL AND OFFICE SUPPLIES,2017,553.0
3295,27,SEAFOOD,2013,7336.1562
3296,27,SEAFOOD,2014,9054.941
3297,27,SEAFOOD,2015,10523.235
3298,27,SEAFOOD,2016,9150.3125
3299,27,SEAFOOD,2017,3946.205
3300,28,AUTOMOTIVE,2013,1953.0
3301,28,AUTOMOTIVE,2014,2148.0
3302,28,AUTOMOTIVE,2015,3067.0
3303,28,AUTOMOTIVE,2016,2759.0
3304,28,AUTOMOTIVE,2017,2096.0
3305,28,BABY CARE,2013,0.0
3306,28,BABY CARE,2014,0.0
3307,28,BABY CARE,2015,0.0
3308,28,BABY CARE,2016,13.0
3309,28,BABY CARE,2017,30.0
3310,28,BEAUTY,2013,462.0
3311,28,BEAUTY,2014,551.0
3312,28,BEAUTY,2015,604.0
3313,28,BEAUTY,2016,900.0
3314,28,BEAUTY,2017,754.0
3315,28,BEVERAGES,2013,320824.0
3316,28,BEVERAGES,2014,693404.0
3317,28,BEVERAGES,2015,837271.0
3318,28,BEVERAGES,2016,1141446.0
3319,28,BEVERAGES,2017,783753.0
3320,28,BOOKS,2013,0.0
3321,28,BOOKS,2014,0.0
3322,28,BOOKS,2015,0.0
3323,28,BOOKS,2016,0.0
3324,28,BOOKS,2017,0.0
3325,28,BREAD/BAKERY,2013,175874.0
3326,28,BREAD/BAKERY,2014,198882.0
3327,28,BREAD/BAKERY,2015,217440.0
3328,28,BREAD/BAKERY,2016,212073.0
3329,28,BREAD/BAKERY,2017,143198.0
3330,28,CELEBRATION,2013,0.0
3331,28,CELEBRATION,2014,2441.0
3332,28,CELEBRATION,2015,2726.0
3333,28,CELEBRATION,2016,4408.0
3334,28,CELEBRATION,2017,3016.0
3335,28,CLEANING,2013,258956.0
3336,28,CLEANING,2014,337124.0
3337,28,CLEANING,2015,394178.0
3338,28,CLEANING,2016,419447.0
3339,28,CLEANING,2017,305628.0
3340,28,DAIRY,2013,109512.0
3341,28,DAIRY,2014,227797.0
3342,28,DAIRY,2015,242968.0
3343,28,DAIRY,2016,289501.0
3344,28,DAIRY,2017,208706.0
3345,28,DELI,2013,80760.34
3346,28,DELI,2014,105209.35
3347,28,DELI,2015,147404.78
3348,28,DELI,2016,142506.38
3349,28,DELI,2017,90627.734
3350,28,EGGS,2013,48423.0
3351,28,EGGS,2014,81083.0
3352,28,EGGS,2015,94834.0
3353,28,EGGS,2016,104326.0
3354,28,EGGS,2017,65288.0
3355,28,FROZEN FOODS,2013,21294.088
3356,28,FROZEN FOODS,2014,33940.33
3357,28,FROZEN FOODS,2015,39991.176
3358,28,FROZEN FOODS,2016,44726.324
3359,28,FROZEN FOODS,2017,18597.486
3360,28,GROCERY I,2013,989398.0
3361,28,GROCERY I,2014,1173523.1
3362,28,GROCERY I,2015,1373096.6
3363,28,GROCERY I,2016,1584294.9
3364,28,GROCERY I,2017,1082139.6
3365,28,GROCERY II,2013,2772.0
3366,28,GROCERY II,2014,2010.0
3367,28,GROCERY II,2015,2529.0
3368,28,GROCERY II,2016,2436.0
3369,28,GROCERY II,2017,2401.0
3370,28,HARDWARE,2013,239.0
3371,28,HARDWARE,2014,439.0
3372,28,HARDWARE,2015,544.0
3373,28,HARDWARE,2016,555.0
3374,28,HARDWARE,2017,320.0
3375,28,HOME AND KITCHEN I,2013,0.0
3376,28,HOME AND KITCHEN I,2014,5539.0
3377,28,HOME AND KITCHEN I,2015,10184.0
3378,28,HOME AND KITCHEN I,2016,13203.0
3379,28,HOME AND KITCHEN I,2017,8669.0
3380,28,HOME AND KITCHEN II,2013,0.0
3381,28,HOME AND KITCHEN II,2014,2561.0
3382,28,HOME AND KITCHEN II,2015,5279.0
3383,28,HOME AND KITCHEN II,2016,6280.0
3384,28,HOME AND KITCHEN II,2017,4153.0
3385,28,HOME APPLIANCES,2013,128.0
3386,28,HOME APPLIANCES,2014,132.0
3387,28,HOME APPLIANCES,2015,198.0
3388,28,HOME APPLIANCES,2016,173.0
3389,28,HOME APPLIANCES,2017,240.0
3390,28,HOME CARE,2013,0.0
3391,28,HOME CARE,2014,51572.0
3392,28,HOME CARE,2015,62297.0
3393,28,HOME CARE,2016,103352.0
3394,28,HOME CARE,2017,67279.0
3395,28,LADIESWEAR,2013,0.0
3396,28,LADIESWEAR,2014,0.0
3397,28,LADIESWEAR,2015,0.0
3398,28,LADIESWEAR,2016,0.0
3399,28,LADIESWEAR,2017,0.0
3400,28,LAWN AND GARDEN,2013,176.0
3401,28,LAWN AND GARDEN,2014,399.0
3402,28,LAWN AND GARDEN,2015,559.0
3403,28,LAWN AND GARDEN,2016,517.0
3404,28,LAWN AND GARDEN,2017,1438.0
3405,28,LINGERIE,2013,3151.0
3406,28,LINGERIE,2014,3639.0
3407,28,LINGERIE,2015,2552.0
3408,28,LINGERIE,2016,1631.0
3409,28,LINGERIE,2017,1504.0
3410,28,"LIQUOR,WINE,BEER",2013,47052.0
3411,28,"LIQUOR,WINE,BEER",2014,54099.0
3412,28,"LIQUOR,WINE,BEER",2015,41229.0
3413,28,"LIQUOR,WINE,BEER",2016,39100.0
3414,28,"LIQUOR,WINE,BEER",2017,15333.0
3415,28,MAGAZINES,2013,0.0
3416,28,MAGAZINES,2014,32.0
3417,28,MAGAZINES,2015,162.0
3418,28,MAGAZINES,2016,576.0
3419,28,MAGAZINES,2017,336.0
3420,28,MEATS,2013,49940.086
3421,28,MEATS,2014,59808.156
3422,28,MEATS,2015,77526.74
3423,28,MEATS,2016,88458.98
3424,28,MEATS,2017,53535.062
3425,28,PERSONAL CARE,2013,73151.0
3426,28,PERSONAL CARE,2014,91907.0
3427,28,PERSONAL CARE,2015,122231.0
3428,28,PERSONAL CARE,2016,132092.0
3429,28,PERSONAL CARE,2017,82285.0
3430,28,PET SUPPLIES,2013,0.0
3431,28,PET SUPPLIES,2014,556.0
3432,28,PET SUPPLIES,2015,667.0
3433,28,PET SUPPLIES,2016,1578.0
3434,28,PET SUPPLIES,2017,1510.0
3435,28,PLAYERS AND ELECTRONICS,2013,0.0
3436,28,PLAYERS AND ELECTRONICS,2014,760.0
3437,28,PLAYERS AND ELECTRONICS,2015,1126.0
3438,28,PLAYERS AND ELECTRONICS,2016,2133.0
3439,28,PLAYERS AND ELECTRONICS,2017,1307.0
3440,28,POULTRY,2013,63310.33
3441,28,POULTRY,2014,86674.266
3442,28,POULTRY,2015,92512.086
3443,28,POULTRY,2016,89496.87
3444,28,POULTRY,2017,53292.24
3445,28,PREPARED FOODS,2013,18316.125
3446,28,PREPARED FOODS,2014,20701.527
3447,28,PREPARED FOODS,2015,24057.51
3448,28,PREPARED FOODS,2016,27348.406
3449,28,PREPARED FOODS,2017,18174.195
3450,28,PRODUCE,2013,0.0
3451,28,PRODUCE,2014,292936.03
3452,28,PRODUCE,2015,322064.6
3453,28,PRODUCE,2016,579957.4
3454,28,PRODUCE,2017,400447.7
3455,28,SCHOOL AND OFFICE SUPPLIES,2013,0.0
3456,28,SCHOOL AND OFFICE SUPPLIES,2014,558.0
3457,28,SCHOOL AND OFFICE SUPPLIES,2015,337.0
3458,28,SCHOOL AND OFFICE SUPPLIES,2016,1863.0
3459,28,SCHOOL AND OFFICE SUPPLIES,2017,3386.0
3460,28,SEAFOOD,2013,1977.004
3461,28,SEAFOOD,2014,2082.3933
3462,28,SEAFOOD,2015,2684.941
3463,28,SEAFOOD,2016,3196.0
3464,28,SEAFOOD,2017,865.947
3465,29,AUTOMOTIVE,2013,0.0
3466,29,AUTOMOTIVE,2014,0.0
3467,29,AUTOMOTIVE,2015,1646.0
3468,29,AUTOMOTIVE,2016,2159.0
3469,29,AUTOMOTIVE,2017,1756.0
3470,29,BABY CARE,2013,0.0
3471,29,BABY CARE,2014,0.0
3472,29,BABY CARE,2015,1.0
3473,29,BABY CARE,2016,260.0
3474,29,BABY CARE,2017,115.0
3475,29,BEAUTY,2013,0.0
3476,29,BEAUTY,2014,0.0
3477,29,BEAUTY,2015,629.0
3478,29,BEAUTY,2016,1242.0
3479,29,BEAUTY,2017,764.0
3480,29,BEVERAGES,2013,0.0
3481,29,BEVERAGES,2014,0.0
3482,29,BEVERAGES,2015,565175.0
3483,29,BEVERAGES,2016,962039.0
3484,29,BEVERAGES,2017,669765.0
3485,29,BOOKS,2013,0.0
3486,29,BOOKS,2014,0.0
3487,29,BOOKS,2015,0.0
3488,29,BOOKS,2016,0.0
3489,29,BOOKS,2017,0.0
3490,29,BREAD/BAKERY,2013,0.0
3491,29,BREAD/BAKERY,2014,0.0
3492,29,BREAD/BAKERY,2015,169847.0
3493,29,BREAD/BAKERY,2016,206111.0
3494,29,BREAD/BAKERY,2017,140344.0
3495,29,CELEBRATION,2013,0.0
3496,29,CELEBRATION,2014,0.0
3497,29,CELEBRATION,2015,2082.0
3498,29,CELEBRATION,2016,3603.0
3499,29,CELEBRATION,2017,2638.0
3500,29,CLEANING,2013,0.0
3501,29,CLEANING,2014,0.0
3502,29,CLEANING,2015,260916.0
3503,29,CLEANING,2016,343912.0
3504,29,CLEANING,2017,229915.0
3505,29,DAIRY,2013,0.0
3506,29,DAIRY,2014,0.0
3507,29,DAIRY,2015,164183.0
3508,29,DAIRY,2016,255201.0
3509,29,DAIRY,2017,180399.0
3510,29,DELI,2013,0.0
3511,29,DELI,2014,0.0
3512,29,DELI,2015,79531.18
3513,29,DELI,2016,100386.48
3514,29,DELI,2017,66388.664
3515,29,EGGS,2013,0.0
3516,29,EGGS,2014,0.0
3517,29,EGGS,2015,46640.0
3518,29,EGGS,2016,71021.0
3519,29,EGGS,2017,51007.0
3520,29,FROZEN FOODS,2013,0.0
3521,29,FROZEN FOODS,2014,0.0
3522,29,FROZEN FOODS,2015,28408.775
3523,29,FROZEN FOODS,2016,38722.05
3524,29,FROZEN FOODS,2017,19895.395
3525,29,GROCERY I,2013,0.0
3526,29,GROCERY I,2014,0.0
3527,29,GROCERY I,2015,897338.0
3528,29,GROCERY I,2016,1327300.8
3529,29,GROCERY I,2017,872294.4
3530,29,GROCERY II,2013,0.0
3531,29,GROCERY II,2014,0.0
3532,29,GROCERY II,2015,3016.0
3533,29,GROCERY II,2016,3251.0
3534,29,GROCERY II,2017,2967.0
3535,29,HARDWARE,2013,0.0
3536,29,HARDWARE,2014,0.0
3537,29,HARDWARE,2015,290.0
3538,29,HARDWARE,2016,400.0
3539,29,HARDWARE,2017,280.0
3540,29,HOME AND KITCHEN I,2013,0.0
3541,29,HOME AND KITCHEN I,2014,0.0
3542,29,HOME AND KITCHEN I,2015,5911.0
3543,29,HOME AND KITCHEN I,2016,9335.0
3544,29,HOME AND KITCHEN I,2017,6151.0
3545,29,HOME AND KITCHEN II,2013,0.0
3546,29,HOME AND KITCHEN II,2014,0.0
3547,29,HOME AND KITCHEN II,2015,4927.0
3548,29,HOME AND KITCHEN II,2016,6426.0
3549,29,HOME AND KITCHEN II,2017,4371.0
3550,29,HOME APPLIANCES,2013,0.0
3551,29,HOME APPLIANCES,2014,0.0
3552,29,HOME APPLIANCES,2015,87.0
3553,29,HOME APPLIANCES,2016,50.0
3554,29,HOME APPLIANCES,2017,106.0
3555,29,HOME CARE,2013,0.0
3556,29,HOME CARE,2014,0.0
3557,29,HOME CARE,2015,52327.0
3558,29,HOME CARE,2016,86338.0
3559,29,HOME CARE,2017,57887.0
3560,29,LADIESWEAR,2013,0.0
3561,29,LADIESWEAR,2014,0.0
3562,29,LADIESWEAR,2015,0.0
3563,29,LADIESWEAR,2016,0.0
3564,29,LADIESWEAR,2017,0.0
3565,29,LAWN AND GARDEN,2013,0.0
3566,29,LAWN AND GARDEN,2014,0.0
3567,29,LAWN AND GARDEN,2015,120.0
3568,29,LAWN AND GARDEN,2016,573.0
3569,29,LAWN AND GARDEN,2017,1113.0
3570,29,LINGERIE,2013,0.0
3571,29,LINGERIE,2014,0.0
3572,29,LINGERIE,2015,1466.0
3573,29,LINGERIE,2016,1572.0
3574,29,LINGERIE,2017,1190.0
3575,29,"LIQUOR,WINE,BEER",2013,0.0
3576,29,"LIQUOR,WINE,BEER",2014,0.0
3577,29,"LIQUOR,WINE,BEER",2015,27567.0
3578,29,"LIQUOR,WINE,BEER",2016,52432.0
3579,29,"LIQUOR,WINE,BEER",2017,25109.0
3580,29,MAGAZINES,2013,0.0
3581,29,MAGAZINES,2014,0.0
3582,29,MAGAZINES,2015,194.0
3583,29,MAGAZINES,2016,571.0
3584,29,MAGAZINES,2017,394.0
3585,29,MEATS,2013,0.0
3586,29,MEATS,2014,0.0
3587,29,MEATS,2015,36776.613
3588,29,MEATS,2016,45948.32
3589,29,MEATS,2017,29188.234
3590,29,PERSONAL CARE,2013,0.0
3591,29,PERSONAL CARE,2014,0.0
3592,29,PERSONAL CARE,2015,75267.0
3593,29,PERSONAL CARE,2016,98477.0
3594,29,PERSONAL CARE,2017,64662.0
3595,29,PET SUPPLIES,2013,0.0
3596,29,PET SUPPLIES,2014,0.0
3597,29,PET SUPPLIES,2015,531.0
3598,29,PET SUPPLIES,2016,1613.0
3599,29,PET SUPPLIES,2017,1486.0
3600,29,PLAYERS AND ELECTRONICS,2013,0.0
3601,29,PLAYERS AND ELECTRONICS,2014,0.0
3602,29,PLAYERS AND ELECTRONICS,2015,1080.0
3603,29,PLAYERS AND ELECTRONICS,2016,1840.0
3604,29,PLAYERS AND ELECTRONICS,2017,1525.0
3605,29,POULTRY,2013,0.0
3606,29,POULTRY,2014,0.0
3607,29,POULTRY,2015,58136.957
3608,29,POULTRY,2016,71965.77
3609,29,POULTRY,2017,46081.38
3610,29,PREPARED FOODS,2013,0.0
3611,29,PREPARED FOODS,2014,0.0
3612,29,PREPARED FOODS,2015,17926.344
3613,29,PREPARED FOODS,2016,26641.227
3614,29,PREPARED FOODS,2017,15796.792
3615,29,PRODUCE,2013,0.0
3616,29,PRODUCE,2014,0.0
3617,29,PRODUCE,2015,227106.14
3618,29,PRODUCE,2016,460496.9
3619,29,PRODUCE,2017,313101.3
3620,29,SCHOOL AND OFFICE SUPPLIES,2013,0.0
3621,29,SCHOOL AND OFFICE SUPPLIES,2014,0.0
3622,29,SCHOOL AND OFFICE SUPPLIES,2015,501.0
3623,29,SCHOOL AND OFFICE SUPPLIES,2016,1055.0
3624,29,SCHOOL AND OFFICE SUPPLIES,2017,1887.0
3625,29,SEAFOOD,2013,0.0
3626,29,SEAFOOD,2014,0.0
3627,29,SEAFOOD,2015,1918.0
3628,29,SEAFOOD,2016,2594.0
3629,29,SEAFOOD,2017,1499.0
3630,3,AUTOMOTIVE,2013,2552.0
3631,3,AUTOMOTIVE,2014,3043.0
3632,3,AUTOMOTIVE,2015,3262.0
3633,3,AUTOMOTIVE,2016,4296.0
3634,3,AUTOMOTIVE,2017,2494.0
3635,3,BABY CARE,2013,0.0
3636,3,BABY CARE,2014,0.0
3637,3,BABY CARE,2015,0.0
3638,3,BABY CARE,2016,288.0
3639,3,BABY CARE,2017,384.0
3640,3,BEAUTY,2013,2218.0
3641,3,BEAUTY,2014,2612.0
3642,3,BEAUTY,2015,3209.0
3643,3,BEAUTY,2016,5025.0
3644,3,BEAUTY,2017,3125.0
3645,3,BEVERAGES,2013,1283317.0
3646,3,BEVERAGES,2014,2231477.0
3647,3,BEVERAGES,2015,2556675.0
3648,3,BEVERAGES,2016,3127988.0
3649,3,BEVERAGES,2017,2152132.0
3650,3,BOOKS,2013,0.0
3651,3,BOOKS,2014,0.0
3652,3,BOOKS,2015,0.0
3653,3,BOOKS,2016,322.0
3654,3,BOOKS,2017,218.0
3655,3,BREAD/BAKERY,2013,318270.72
3656,3,BREAD/BAKERY,2014,369603.8
3657,3,BREAD/BAKERY,2015,443876.03
3658,3,BREAD/BAKERY,2016,494088.78
3659,3,BREAD/BAKERY,2017,311540.0
3660,3,CELEBRATION,2013,0.0
3661,3,CELEBRATION,2014,8682.0
3662,3,CELEBRATION,2015,10417.0
3663,3,CELEBRATION,2016,18585.0
3664,3,CELEBRATION,2017,10766.0
3665,3,CLEANING,2013,675445.0
3666,3,CLEANING,2014,736384.0
3667,3,CLEANING,2015,794456.0
3668,3,CLEANING,2016,775426.0
3669,3,CLEANING,2017,492721.0
3670,3,DAIRY,2013,477396.0
3671,3,DAIRY,2014,726433.0
3672,3,DAIRY,2015,805986.0
3673,3,DAIRY,2016,878875.0
3674,3,DAIRY,2017,548162.0
3675,3,DELI,2013,134862.34
3676,3,DELI,2014,132037.98
3677,3,DELI,2015,157806.66
3678,3,DELI,2016,145723.5
3679,3,DELI,2017,94239.52
3680,3,EGGS,2013,184940.0
3681,3,EGGS,2014,196074.0
3682,3,EGGS,2015,194163.0
3683,3,EGGS,2016,186028.0
3684,3,EGGS,2017,118776.0
3685,3,FROZEN FOODS,2013,148882.23
3686,3,FROZEN FOODS,2014,161232.33
3687,3,FROZEN FOODS,2015,182932.1
3688,3,FROZEN FOODS,2016,179851.03
3689,3,FROZEN FOODS,2017,83681.664
3690,3,GROCERY I,2013,2310170.0
3691,3,GROCERY I,2014,2619450.0
3692,3,GROCERY I,2015,2905748.5
3693,3,GROCERY I,2016,3140583.5
3694,3,GROCERY I,2017,1994516.0
3695,3,GROCERY II,2013,27078.0
3696,3,GROCERY II,2014,26755.0
3697,3,GROCERY II,2015,29339.0
3698,3,GROCERY II,2016,27243.0
3699,3,GROCERY II,2017,19717.0
3700,3,HARDWARE,2013,812.0
3701,3,HARDWARE,2014,998.0
3702,3,HARDWARE,2015,1207.0
3703,3,HARDWARE,2016,1267.0
3704,3,HARDWARE,2017,767.0
3705,3,HOME AND KITCHEN I,2013,0.0
3706,3,HOME AND KITCHEN I,2014,12191.0
3707,3,HOME AND KITCHEN I,2015,24343.0
3708,3,HOME AND KITCHEN I,2016,24188.0
3709,3,HOME AND KITCHEN I,2017,12895.0
3710,3,HOME AND KITCHEN II,2013,0.0
3711,3,HOME AND KITCHEN II,2014,4027.0
3712,3,HOME AND KITCHEN II,2015,18394.0
3713,3,HOME AND KITCHEN II,2016,23705.0
3714,3,HOME AND KITCHEN II,2017,12682.0
3715,3,HOME APPLIANCES,2013,651.0
3716,3,HOME APPLIANCES,2014,666.0
3717,3,HOME APPLIANCES,2015,700.0
3718,3,HOME APPLIANCES,2016,694.0
3719,3,HOME APPLIANCES,2017,451.0
3720,3,HOME CARE,2013,0.0
3721,3,HOME CARE,2014,106088.0
3722,3,HOME CARE,2015,125678.0
3723,3,HOME CARE,2016,189527.0
3724,3,HOME CARE,2017,124991.0
3725,3,LADIESWEAR,2013,0.0
3726,3,LADIESWEAR,2014,11679.0
3727,3,LADIESWEAR,2015,11529.0
3728,3,LADIESWEAR,2016,18066.0
3729,3,LADIESWEAR,2017,10724.0
